ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0002697	regulation of immune effector process	220	0.416818976074918	1.58422346047066	0.000635556949235959	0.0339093419435927	0.0311029113143781	659	tags=12%, list=5%, signal=11%	ENSG00000168329/ENSG00000169896/ENSG00000167851/ENSG00000104972/ENSG00000114013/ENSG00000122223/ENSG00000182985/ENSG00000000938/ENSG00000254087/ENSG00000135046/ENSG00000136854/ENSG00000160255/ENSG00000135077/ENSG00000189430/ENSG00000134539/ENSG00000011600/ENSG00000089041/ENSG00000204520/ENSG00000073861/ENSG00000100219/ENSG00000085063/ENSG00000127951/ENSG00000035720/ENSG00000186716/ENSG00000150637/ENSG00000133247
GO:0010562	positive regulation of phosphorus metabolic process	486	0.350159178021524	1.43486204187854	0.000646584541178738	0.0339093419435927	0.0311029113143781	2048	tags=23%, list=16%, signal=20%	ENSG00000168329/ENSG00000167851/ENSG00000113721/ENSG00000114013/ENSG00000101224/ENSG00000122223/ENSG00000000938/ENSG00000181467/ENSG00000254087/ENSG00000104872/ENSG00000171867/ENSG00000162909/ENSG00000160284/ENSG00000177628/ENSG00000110514/ENSG00000089041/ENSG00000125249/ENSG00000141736/ENSG00000034152/ENSG00000050327/ENSG00000141564/ENSG00000101265/ENSG00000149091/ENSG00000135842/ENSG00000176463/ENSG00000139946/ENSG00000171720/ENSG00000103966/ENSG00000182208/ENSG00000082146/ENSG00000035720/ENSG00000170631/ENSG00000115840/ENSG00000119383/ENSG00000112576/ENSG00000141655/ENSG00000091409/ENSG00000052795/ENSG00000110888/ENSG00000082458/ENSG00000115956/ENSG00000136122/ENSG00000109756/ENSG00000134452/ENSG00000106617/ENSG00000102125/ENSG00000132155/ENSG00000172081/ENSG00000120889/ENSG00000135362/ENSG00000186654/ENSG00000117461/ENSG00000105221/ENSG00000094631/ENSG00000176170/ENSG00000169252/ENSG00000205542/ENSG00000158122/ENSG00000166971/ENSG00000058668/ENSG00000164342/ENSG00000139668/ENSG00000123892/ENSG00000073803/ENSG00000237693/ENSG00000120885/ENSG00000116985/ENSG00000130304/ENSG00000114416/ENSG00000110048/ENSG00000102547/ENSG00000135090/ENSG00000137486/ENSG00000103126/ENSG00000116678/ENSG00000105053/ENSG00000168615/ENSG00000139625/ENSG00000047579/ENSG00000136807/ENSG00000116670/ENSG00000163932/ENSG00000077782/ENSG00000143543/ENSG00000090061/ENSG00000135414/ENSG00000017797/ENSG00000198668/ENSG00000126934/ENSG00000115355/ENSG00000134072/ENSG00000088888/ENSG00000126803/ENSG00000169032/ENSG00000109670/ENSG00000161202/ENSG00000141506/ENSG00000137312/ENSG00000130758/ENSG00000161638/ENSG00000102882/ENSG00000145214/ENSG00000198171/ENSG00000011422/ENSG00000171735/ENSG00000183765/ENSG00000112640/ENSG00000165802/ENSG00000111537/ENSG00000121716
GO:0045937	positive regulation of phosphate metabolic process	486	0.350159178021524	1.43486204187854	0.000646584541178738	0.0339093419435927	0.0311029113143781	2048	tags=23%, list=16%, signal=20%	ENSG00000168329/ENSG00000167851/ENSG00000113721/ENSG00000114013/ENSG00000101224/ENSG00000122223/ENSG00000000938/ENSG00000181467/ENSG00000254087/ENSG00000104872/ENSG00000171867/ENSG00000162909/ENSG00000160284/ENSG00000177628/ENSG00000110514/ENSG00000089041/ENSG00000125249/ENSG00000141736/ENSG00000034152/ENSG00000050327/ENSG00000141564/ENSG00000101265/ENSG00000149091/ENSG00000135842/ENSG00000176463/ENSG00000139946/ENSG00000171720/ENSG00000103966/ENSG00000182208/ENSG00000082146/ENSG00000035720/ENSG00000170631/ENSG00000115840/ENSG00000119383/ENSG00000112576/ENSG00000141655/ENSG00000091409/ENSG00000052795/ENSG00000110888/ENSG00000082458/ENSG00000115956/ENSG00000136122/ENSG00000109756/ENSG00000134452/ENSG00000106617/ENSG00000102125/ENSG00000132155/ENSG00000172081/ENSG00000120889/ENSG00000135362/ENSG00000186654/ENSG00000117461/ENSG00000105221/ENSG00000094631/ENSG00000176170/ENSG00000169252/ENSG00000205542/ENSG00000158122/ENSG00000166971/ENSG00000058668/ENSG00000164342/ENSG00000139668/ENSG00000123892/ENSG00000073803/ENSG00000237693/ENSG00000120885/ENSG00000116985/ENSG00000130304/ENSG00000114416/ENSG00000110048/ENSG00000102547/ENSG00000135090/ENSG00000137486/ENSG00000103126/ENSG00000116678/ENSG00000105053/ENSG00000168615/ENSG00000139625/ENSG00000047579/ENSG00000136807/ENSG00000116670/ENSG00000163932/ENSG00000077782/ENSG00000143543/ENSG00000090061/ENSG00000135414/ENSG00000017797/ENSG00000198668/ENSG00000126934/ENSG00000115355/ENSG00000134072/ENSG00000088888/ENSG00000126803/ENSG00000169032/ENSG00000109670/ENSG00000161202/ENSG00000141506/ENSG00000137312/ENSG00000130758/ENSG00000161638/ENSG00000102882/ENSG00000145214/ENSG00000198171/ENSG00000011422/ENSG00000171735/ENSG00000183765/ENSG00000112640/ENSG00000165802/ENSG00000111537/ENSG00000121716
GO:0036230	granulocyte activation	27	0.709955768659996	1.93453806802256	0.000698270772912838	0.0364045521195675	0.0333916110167545	624	tags=26%, list=5%, signal=25%	ENSG00000169896/ENSG00000167851/ENSG00000135046/ENSG00000160255/ENSG00000011600/ENSG00000172936/ENSG00000186716
GO:0001910	regulation of leukocyte mediated cytotoxicity	60	0.583660502048646	1.85620905893035	0.000708230171530947	0.0367078597092326	0.0336698160340628	636	tags=20%, list=5%, signal=19%	ENSG00000168329/ENSG00000169896/ENSG00000104972/ENSG00000182985/ENSG00000135077/ENSG00000189430/ENSG00000134539/ENSG00000011600/ENSG00000089041/ENSG00000204520/ENSG00000035720/ENSG00000150637
GO:2000145	regulation of cell motility	515	0.350066673737136	1.432339214757	0.000726898615868075	0.037456409490923	0.0343564137720266	1067	tags=15%, list=8%, signal=14%	ENSG00000168329/ENSG00000167851/ENSG00000154734/ENSG00000205336/ENSG00000113721/ENSG00000000938/ENSG00000181467/ENSG00000171522/ENSG00000035403/ENSG00000143537/ENSG00000254087/ENSG00000135046/ENSG00000126822/ENSG00000144711/ENSG00000143878/ENSG00000150093/ENSG00000181104/ENSG00000266028/ENSG00000144476/ENSG00000111913/ENSG00000102265/ENSG00000170989/ENSG00000100599/ENSG00000134014/ENSG00000125249/ENSG00000197471/ENSG00000156026/ENSG00000034152/ENSG00000100219/ENSG00000152234/ENSG00000112033/ENSG00000185885/ENSG00000072786/ENSG00000143418/ENSG00000133067/ENSG00000169504/ENSG00000105767/ENSG00000147459/ENSG00000109062/ENSG00000131504/ENSG00000196189/ENSG00000172936/ENSG00000196924/ENSG00000064666/ENSG00000035720/ENSG00000088727/ENSG00000198909/ENSG00000186716/ENSG00000197381/ENSG00000103490/ENSG00000091409/ENSG00000107738/ENSG00000117155/ENSG00000116691/ENSG00000107104/ENSG00000010361/ENSG00000034510/ENSG00000109756/ENSG00000167657/ENSG00000108840/ENSG00000132205/ENSG00000133961/ENSG00000135622/ENSG00000137135/ENSG00000132155/ENSG00000135362/ENSG00000117461/ENSG00000110880/ENSG00000105221/ENSG00000094631/ENSG00000176170/ENSG00000119401/ENSG00000205542/ENSG00000058668/ENSG00000110955/ENSG00000107485/ENSG00000135124/ENSG00000133789
GO:0045055	regulated exocytosis	129	0.454650107255651	1.61115917686779	0.000740006860728792	0.03791144974936	0.0347737936441038	1629	tags=20%, list=13%, signal=18%	ENSG00000169896/ENSG00000167851/ENSG00000000938/ENSG00000254087/ENSG00000136854/ENSG00000160255/ENSG00000105374/ENSG00000135631/ENSG00000089041/ENSG00000166501/ENSG00000105514/ENSG00000186716/ENSG00000175029/ENSG00000115956/ENSG00000105402/ENSG00000082701/ENSG00000104142/ENSG00000143740/ENSG00000108262/ENSG00000180900/ENSG00000132718/ENSG00000135596/ENSG00000047579/ENSG00000140750/ENSG00000277632/ENSG00000086730
GO:0043300	regulation of leukocyte degranulation	33	0.684512965160697	1.93958015354735	0.000771244799112165	0.0392847278996041	0.0360334155084286	158	tags=18%, list=1%, signal=18%	ENSG00000169896/ENSG00000167851/ENSG00000000938/ENSG00000254087/ENSG00000136854/ENSG00000160255
GO:0008406	gonad development	103	0.503039280063828	1.76253157933154	0.000778134250855944	0.0394091649447785	0.0361475538006644	1055	tags=13%, list=8%, signal=12%	ENSG00000196139/ENSG00000154734/ENSG00000205336/ENSG00000113721/ENSG00000143537/ENSG00000121039/ENSG00000164292/ENSG00000138413/ENSG00000106003/ENSG00000013619/ENSG00000170315/ENSG00000164342/ENSG00000107485
GO:0016556	mRNA modification	25	-0.666916203174902	-1.83786296062229	0.00079620599645803	0.0399777605449139	0.0366690908612826	2924	tags=64%, list=23%, signal=49%	ENSG00000105879/ENSG00000130826/ENSG00000037474/ENSG00000146457/ENSG00000123200/ENSG00000171103/ENSG00000180917/ENSG00000166166/ENSG00000167112/ENSG00000177192/ENSG00000127804/ENSG00000091127/ENSG00000145388/ENSG00000123600/ENSG00000110060/ENSG00000174173
GO:0019747	regulation of isoprenoid metabolic process	4	0.962922399931312	1.66844984969878	0.000798499025971425	0.0399777605449139	0.0366690908612826	148	tags=75%, list=1%, signal=74%	ENSG00000196139/ENSG00000121039/ENSG00000119655
GO:0051249	regulation of lymphocyte activation	317	0.377391272317336	1.48990485797553	0.000802893081010343	0.0399777605449139	0.0366690908612826	1376	tags=16%, list=11%, signal=15%	ENSG00000203747/ENSG00000167851/ENSG00000104972/ENSG00000143842/ENSG00000114013/ENSG00000198846/ENSG00000000938/ENSG00000130775/ENSG00000181847/ENSG00000254087/ENSG00000135046/ENSG00000171867/ENSG00000167775/ENSG00000111913/ENSG00000020633/ENSG00000135077/ENSG00000057657/ENSG00000011600/ENSG00000204520/ENSG00000197471/ENSG00000141736/ENSG00000073861/ENSG00000100219/ENSG00000237541/ENSG00000100097/ENSG00000081181/ENSG00000127951/ENSG00000172936/ENSG00000100225/ENSG00000163599/ENSG00000182866/ENSG00000133247/ENSG00000103490/ENSG00000125657/ENSG00000107738/ENSG00000198502/ENSG00000168918/ENSG00000196352/ENSG00000100263/ENSG00000107485/ENSG00000126226/ENSG00000131981/ENSG00000113811/ENSG00000132589/ENSG00000180900/ENSG00000163154/ENSG00000168036/ENSG00000204632/ENSG00000096996/ENSG00000131507/ENSG00000198805
GO:0071219	cellular response to molecule of bacterial origin	118	0.493232716649147	1.73103496692407	0.000813049872343459	0.0400336723254449	0.0367203752287049	1260	tags=23%, list=10%, signal=21%	ENSG00000168329/ENSG00000104972/ENSG00000114013/ENSG00000254087/ENSG00000189067/ENSG00000162909/ENSG00000112062/ENSG00000135077/ENSG00000068903/ENSG00000034152/ENSG00000100219/ENSG00000112033/ENSG00000137752/ENSG00000100300/ENSG00000172936/ENSG00000035720/ENSG00000186716/ENSG00000103490/ENSG00000189233/ENSG00000159674/ENSG00000100836/ENSG00000196352/ENSG00000187838/ENSG00000128016/ENSG00000108262/ENSG00000237693/ENSG00000025434
GO:0098771	inorganic ion homeostasis	367	0.371153931049849	1.48364147982249	0.000810550423513765	0.0400336723254449	0.0367203752287049	2047	tags=24%, list=16%, signal=21%	ENSG00000168329/ENSG00000171522/ENSG00000254087/ENSG00000182162/ENSG00000167323/ENSG00000171867/ENSG00000185989/ENSG00000166165/ENSG00000181104/ENSG00000144476/ENSG00000125910/ENSG00000090674/ENSG00000176171/ENSG00000170989/ENSG00000103415/ENSG00000030110/ENSG00000089041/ENSG00000225697/ENSG00000156026/ENSG00000166501/ENSG00000203896/ENSG00000197043/ENSG00000131943/ENSG00000113504/ENSG00000151348/ENSG00000140939/ENSG00000181804/ENSG00000169504/ENSG00000169442/ENSG00000169715/ENSG00000163421/ENSG00000109062/ENSG00000131504/ENSG00000159720/ENSG00000125247/ENSG00000182866/ENSG00000073921/ENSG00000051108/ENSG00000171130/ENSG00000110911/ENSG00000107745/ENSG00000187688/ENSG00000162972/ENSG00000132749/ENSG00000196352/ENSG00000047249/ENSG00000185825/ENSG00000058668/ENSG00000110955/ENSG00000135124/ENSG00000133789/ENSG00000086232/ENSG00000069849/ENSG00000109572/ENSG00000156381/ENSG00000123892/ENSG00000125648/ENSG00000066230/ENSG00000113811/ENSG00000151067/ENSG00000071553/ENSG00000162341/ENSG00000067141/ENSG00000131507/ENSG00000075142/ENSG00000060558/ENSG00000198417/ENSG00000139679/ENSG00000104154/ENSG00000125148/ENSG00000148842/ENSG00000277632/ENSG00000114573/ENSG00000125384/ENSG00000183625/ENSG00000198668/ENSG00000113448/ENSG00000116857/ENSG00000118564/ENSG00000122729/ENSG00000197386/ENSG00000131269/ENSG00000102882/ENSG00000143553/ENSG00000173163/ENSG00000133065/ENSG00000106327/ENSG00000111537
GO:0016071	mRNA metabolic process	610	-0.302265628391046	-1.33076215651654	0.000845031609048604	0.0413785367458441	0.037953934961805	3762	tags=34%, list=29%, signal=25%	ENSG00000145833/ENSG00000152147/ENSG00000104408/ENSG00000120699/ENSG00000106245/ENSG00000173933/ENSG00000178951/ENSG00000109111/ENSG00000005007/ENSG00000109971/ENSG00000120948/ENSG00000152684/ENSG00000240682/ENSG00000149187/ENSG00000172239/ENSG00000134815/ENSG00000107929/ENSG00000055917/ENSG00000149311/ENSG00000149016/ENSG00000145216/ENSG00000134186/ENSG00000107371/ENSG00000056586/ENSG00000136319/ENSG00000164985/ENSG00000130699/ENSG00000139675/ENSG00000130589/ENSG00000140694/ENSG00000155858/ENSG00000135870/ENSG00000115053/ENSG00000154229/ENSG00000007392/ENSG00000140718/ENSG00000135457/ENSG00000125676/ENSG00000090621/ENSG00000174606/ENSG00000110107/ENSG00000176102/ENSG00000120688/ENSG00000100028/ENSG00000101654/ENSG00000164167/ENSG00000174720/ENSG00000165630/ENSG00000101161/ENSG00000152404/ENSG00000132541/ENSG00000116001/ENSG00000134644/ENSG00000164169/ENSG00000142864/ENSG00000160633/ENSG00000157106/ENSG00000198783/ENSG00000083520/ENSG00000100354/ENSG00000078687/ENSG00000105879/ENSG00000130826/ENSG00000263465/ENSG00000102317/ENSG00000197976/ENSG00000053372/ENSG00000146007/ENSG00000177733/ENSG00000122257/ENSG00000119953/ENSG00000037474/ENSG00000140259/ENSG00000182173/ENSG00000168488/ENSG00000105618/ENSG00000149658/ENSG00000070756/ENSG00000159086/ENSG00000064703/ENSG00000039123/ENSG00000100941/ENSG00000146457/ENSG00000135486/ENSG00000021776/ENSG00000132600/ENSG00000115421/ENSG00000141510/ENSG00000197780/ENSG00000074356/ENSG00000130254/ENSG00000100319/ENSG00000090060/ENSG00000104129/ENSG00000116754/ENSG00000114503/ENSG00000126070/ENSG00000111605/ENSG00000137574/ENSG00000070495/ENSG00000124279/ENSG00000151014/ENSG00000138231/ENSG00000071894/ENSG00000111596/ENSG00000160208/ENSG00000123200/ENSG00000077348/ENSG00000160710/ENSG00000141425/ENSG00000171103/ENSG00000136819/ENSG00000180917/ENSG00000146963/ENSG00000076650/ENSG00000082516/ENSG00000155363/ENSG00000107864/ENSG00000083223/ENSG00000153006/ENSG00000132680/ENSG00000138385/ENSG00000070366/ENSG00000113593/ENSG00000175467/ENSG00000079134/ENSG00000174953/ENSG00000104859/ENSG00000265241/ENSG00000023191/ENSG00000101413/ENSG00000178607/ENSG00000187742/ENSG00000198730/ENSG00000124193/ENSG00000184209/ENSG00000127191/ENSG00000056972/ENSG00000166166/ENSG00000135316/ENSG00000076770/ENSG00000139218/ENSG00000163510/ENSG00000143889/ENSG00000126804/ENSG00000142252/ENSG00000159388/ENSG00000167112/ENSG00000141384/ENSG00000128534/ENSG00000104852/ENSG00000112739/ENSG00000150455/ENSG00000213516/ENSG00000075914/ENSG00000177192/ENSG00000164896/ENSG00000196504/ENSG00000263528/ENSG00000110422/ENSG00000127804/ENSG00000107951/ENSG00000132485/ENSG00000169045/ENSG00000099622/ENSG00000185246/ENSG00000151461/ENSG00000105298/ENSG00000147133/ENSG00000204560/ENSG00000152601/ENSG00000148843/ENSG00000134371/ENSG00000121274/ENSG00000123154/ENSG00000167258/ENSG00000138035/ENSG00000135828/ENSG00000091127/ENSG00000076053/ENSG00000153914/ENSG00000145388/ENSG00000005436/ENSG00000177613/ENSG00000119707/ENSG00000174840/ENSG00000070047/ENSG00000100823/ENSG00000084093/ENSG00000123600/ENSG00000110060/ENSG00000174173/ENSG00000129315/ENSG00000164329/ENSG00000106344/ENSG00000123908/ENSG00000204388/ENSG00000154743/ENSG00000049883/ENSG00000122965/ENSG00000161265/ENSG00000185650/ENSG00000139746/ENSG00000185728/ENSG00000118246
GO:0032945	negative regulation of mononuclear cell proliferation	49	0.61215229559944	1.87069035701764	0.000870489879334456	0.0419301728290287	0.0384599161218536	792	tags=27%, list=6%, signal=25%	ENSG00000167851/ENSG00000104972/ENSG00000114013/ENSG00000254087/ENSG00000171867/ENSG00000135077/ENSG00000011600/ENSG00000197471/ENSG00000141736/ENSG00000081181/ENSG00000163599/ENSG00000107738/ENSG00000168918
GO:0050672	negative regulation of lymphocyte proliferation	49	0.61215229559944	1.87069035701764	0.000870489879334456	0.0419301728290287	0.0384599161218536	792	tags=27%, list=6%, signal=25%	ENSG00000167851/ENSG00000104972/ENSG00000114013/ENSG00000254087/ENSG00000171867/ENSG00000135077/ENSG00000011600/ENSG00000197471/ENSG00000141736/ENSG00000081181/ENSG00000163599/ENSG00000107738/ENSG00000168918
GO:0070664	negative regulation of leukocyte proliferation	51	0.603014246512511	1.85584868360099	0.000863544639239419	0.0419301728290287	0.0384599161218536	792	tags=25%, list=6%, signal=24%	ENSG00000167851/ENSG00000104972/ENSG00000114013/ENSG00000254087/ENSG00000171867/ENSG00000135077/ENSG00000011600/ENSG00000197471/ENSG00000141736/ENSG00000081181/ENSG00000163599/ENSG00000107738/ENSG00000168918
GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	24	-0.679345632508895	-1.89051529665003	0.000876078609385186	0.0419712687296265	0.0384976108124142	1439	tags=46%, list=11%, signal=41%	ENSG00000261236/ENSG00000138442/ENSG00000087269/ENSG00000108592/ENSG00000100029/ENSG00000075914/ENSG00000142207/ENSG00000120158/ENSG00000129347/ENSG00000179041/ENSG00000120800
GO:0044283	small molecule biosynthetic process	330	0.367081631952926	1.45558461128034	0.000890960900352999	0.0422798984824417	0.0387806975159768	2281	tags=25%, list=18%, signal=21%	ENSG00000196139/ENSG00000122223/ENSG00000135046/ENSG00000116171/ENSG00000167508/ENSG00000172508/ENSG00000121039/ENSG00000085662/ENSG00000151552/ENSG00000177628/ENSG00000099797/ENSG00000142784/ENSG00000110921/ENSG00000079459/ENSG00000100219/ENSG00000160285/ENSG00000186480/ENSG00000072310/ENSG00000081760/ENSG00000177076/ENSG00000115840/ENSG00000100075/ENSG00000149485/ENSG00000115956/ENSG00000106617/ENSG00000113161/ENSG00000107331/ENSG00000116133/ENSG00000112972/ENSG00000130766/ENSG00000176170/ENSG00000058668/ENSG00000114166/ENSG00000159228/ENSG00000116761/ENSG00000106397/ENSG00000186104/ENSG00000132570/ENSG00000104763/ENSG00000160752/ENSG00000025434/ENSG00000242612/ENSG00000111144/ENSG00000110048/ENSG00000198805/ENSG00000134824/ENSG00000111674/ENSG00000125629/ENSG00000004864/ENSG00000132196/ENSG00000116678/ENSG00000135821/ENSG00000132824/ENSG00000115425/ENSG00000111725/ENSG00000001630/ENSG00000166548/ENSG00000137700/ENSG00000105135/ENSG00000143198/ENSG00000131871/ENSG00000120053/ENSG00000140526/ENSG00000168765/ENSG00000147155/ENSG00000196839/ENSG00000145214/ENSG00000242110/ENSG00000063176/ENSG00000178700/ENSG00000154930/ENSG00000111537/ENSG00000147383/ENSG00000172893/ENSG00000135241/ENSG00000143815/ENSG00000145284/ENSG00000123684/ENSG00000049239/ENSG00000086475/ENSG00000139631/ENSG00000117448/ENSG00000206527/ENSG00000099194
GO:0051050	positive regulation of transport	500	0.351475996461115	1.43957099188219	0.000892061493423966	0.0422798984824417	0.0387806975159768	2208	tags=24%, list=17%, signal=20%	ENSG00000169896/ENSG00000113721/ENSG00000120910/ENSG00000077044/ENSG00000000938/ENSG00000135046/ENSG00000116171/ENSG00000136854/ENSG00000167323/ENSG00000136717/ENSG00000171867/ENSG00000112062/ENSG00000160255/ENSG00000150093/ENSG00000181104/ENSG00000041353/ENSG00000030110/ENSG00000089041/ENSG00000225697/ENSG00000103254/ENSG00000156026/ENSG00000141736/ENSG00000189043/ENSG00000050327/ENSG00000100219/ENSG00000112033/ENSG00000170540/ENSG00000170837/ENSG00000185920/ENSG00000119720/ENSG00000105514/ENSG00000171720/ENSG00000167972/ENSG00000100300/ENSG00000109062/ENSG00000081760/ENSG00000196924/ENSG00000142920/ENSG00000175224/ENSG00000035720/ENSG00000186716/ENSG00000117280/ENSG00000141655/ENSG00000103490/ENSG00000198911/ENSG00000173221/ENSG00000160695/ENSG00000135362/ENSG00000187688/ENSG00000155368/ENSG00000105221/ENSG00000185825/ENSG00000088992/ENSG00000136802/ENSG00000169252/ENSG00000205542/ENSG00000135124/ENSG00000116574/ENSG00000082701/ENSG00000013016/ENSG00000169992/ENSG00000069849/ENSG00000120049/ENSG00000132932/ENSG00000131981/ENSG00000276045/ENSG00000135404/ENSG00000101605/ENSG00000025434/ENSG00000186350/ENSG00000120885/ENSG00000075142/ENSG00000110048/ENSG00000151929/ENSG00000137486/ENSG00000113384/ENSG00000161203/ENSG00000104904/ENSG00000198420/ENSG00000168615/ENSG00000198258/ENSG00000135821/ENSG00000070770/ENSG00000047579/ENSG00000204681/ENSG00000178028/ENSG00000163932/ENSG00000160299/ENSG00000125991/ENSG00000277632/ENSG00000054277/ENSG00000198668/ENSG00000196535/ENSG00000134072/ENSG00000141376/ENSG00000182718/ENSG00000088888/ENSG00000126803/ENSG00000109670/ENSG00000197959/ENSG00000137312/ENSG00000132376/ENSG00000197386/ENSG00000100453/ENSG00000063176/ENSG00000143553/ENSG00000106327/ENSG00000168958/ENSG00000145220/ENSG00000102119/ENSG00000111537/ENSG00000104517/ENSG00000164506/ENSG00000152556/ENSG00000101337/ENSG00000275302/ENSG00000168710/ENSG00000187446/ENSG00000060237
GO:0007159	leukocyte cell-cell adhesion	255	0.398048365172857	1.53069917121299	0.00090069674049303	0.0423133253923896	0.0388113579226975	1417	tags=18%, list=11%, signal=16%	ENSG00000168329/ENSG00000167851/ENSG00000104972/ENSG00000143842/ENSG00000114013/ENSG00000167123/ENSG00000181847/ENSG00000254087/ENSG00000135046/ENSG00000171867/ENSG00000160255/ENSG00000150093/ENSG00000111913/ENSG00000020633/ENSG00000188404/ENSG00000135077/ENSG00000110876/ENSG00000197471/ENSG00000141736/ENSG00000073861/ENSG00000100219/ENSG00000072786/ENSG00000237541/ENSG00000100097/ENSG00000081181/ENSG00000127951/ENSG00000163599/ENSG00000182866/ENSG00000103490/ENSG00000125657/ENSG00000107738/ENSG00000198502/ENSG00000187210/ENSG00000196352/ENSG00000107485/ENSG00000131981/ENSG00000113811/ENSG00000132589/ENSG00000180900/ENSG00000163154/ENSG00000204632/ENSG00000139626/ENSG00000096996/ENSG00000131507/ENSG00000198805/ENSG00000113384
GO:0019725	cellular homeostasis	473	0.345562709850758	1.41253159204423	0.000902315073808149	0.0423133253923896	0.0388113579226975	2019	tags=22%, list=16%, signal=19%	ENSG00000168329/ENSG00000171522/ENSG00000254087/ENSG00000104872/ENSG00000182162/ENSG00000167323/ENSG00000171867/ENSG00000185989/ENSG00000166165/ENSG00000011021/ENSG00000181104/ENSG00000144476/ENSG00000125910/ENSG00000090674/ENSG00000176171/ENSG00000170989/ENSG00000135631/ENSG00000030110/ENSG00000089041/ENSG00000225697/ENSG00000142784/ENSG00000156026/ENSG00000166501/ENSG00000100219/ENSG00000203896/ENSG00000197043/ENSG00000112033/ENSG00000170837/ENSG00000131943/ENSG00000113504/ENSG00000140939/ENSG00000181804/ENSG00000169504/ENSG00000169442/ENSG00000169715/ENSG00000163421/ENSG00000109062/ENSG00000131504/ENSG00000159720/ENSG00000125247/ENSG00000182866/ENSG00000172456/ENSG00000175567/ENSG00000051108/ENSG00000171130/ENSG00000132155/ENSG00000110911/ENSG00000107745/ENSG00000107331/ENSG00000187688/ENSG00000162972/ENSG00000132749/ENSG00000196352/ENSG00000047249/ENSG00000185825/ENSG00000136802/ENSG00000119401/ENSG00000058668/ENSG00000117450/ENSG00000110955/ENSG00000135124/ENSG00000133789/ENSG00000069849/ENSG00000109572/ENSG00000156381/ENSG00000123892/ENSG00000125648/ENSG00000066230/ENSG00000108262/ENSG00000113811/ENSG00000151067/ENSG00000071553/ENSG00000162341/ENSG00000131507/ENSG00000075142/ENSG00000110048/ENSG00000151929/ENSG00000060558/ENSG00000198417/ENSG00000139679/ENSG00000104154/ENSG00000125148/ENSG00000277632/ENSG00000114573/ENSG00000125384/ENSG00000183625/ENSG00000198668/ENSG00000113448/ENSG00000116857/ENSG00000131871/ENSG00000130856/ENSG00000109670/ENSG00000102225/ENSG00000122729/ENSG00000197386/ENSG00000131269/ENSG00000102882/ENSG00000143553/ENSG00000269858/ENSG00000133065/ENSG00000118263/ENSG00000106327
GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	15	-0.775944468739527	-1.90883991195564	0.000915232562036539	0.0424696659546065	0.0389547593089457	1793	tags=67%, list=14%, signal=57%	ENSG00000197498/ENSG00000088205/ENSG00000261236/ENSG00000107937/ENSG00000155438/ENSG00000138442/ENSG00000108592/ENSG00000100029/ENSG00000117174/ENSG00000142207
GO:0055065	metal ion homeostasis	316	0.378231177212112	1.493086204365	0.000911323655887478	0.0424696659546065	0.0389547593089457	1648	tags=20%, list=13%, signal=18%	ENSG00000168329/ENSG00000171522/ENSG00000254087/ENSG00000182162/ENSG00000167323/ENSG00000171867/ENSG00000185989/ENSG00000181104/ENSG00000144476/ENSG00000125910/ENSG00000090674/ENSG00000176171/ENSG00000170989/ENSG00000103415/ENSG00000030110/ENSG00000089041/ENSG00000156026/ENSG00000166501/ENSG00000203896/ENSG00000197043/ENSG00000131943/ENSG00000113504/ENSG00000151348/ENSG00000140939/ENSG00000169442/ENSG00000169715/ENSG00000163421/ENSG00000131504/ENSG00000159720/ENSG00000125247/ENSG00000182866/ENSG00000073921/ENSG00000051108/ENSG00000110911/ENSG00000107745/ENSG00000187688/ENSG00000162972/ENSG00000132749/ENSG00000196352/ENSG00000185825/ENSG00000058668/ENSG00000135124/ENSG00000133789/ENSG00000086232/ENSG00000069849/ENSG00000156381/ENSG00000125648/ENSG00000113811/ENSG00000151067/ENSG00000071553/ENSG00000162341/ENSG00000067141/ENSG00000131507/ENSG00000075142/ENSG00000060558/ENSG00000198417/ENSG00000139679/ENSG00000104154/ENSG00000125148/ENSG00000148842/ENSG00000277632/ENSG00000114573/ENSG00000125384/ENSG00000183625
GO:0008299	isoprenoid biosynthetic process	18	0.776260407195885	1.9215089251443	0.0010022143061241	0.0450740471979144	0.0413435947801318	1242	tags=44%, list=10%, signal=40%	ENSG00000196139/ENSG00000167508/ENSG00000121039/ENSG00000110921/ENSG00000160285/ENSG00000113161/ENSG00000112972/ENSG00000160752
GO:2000379	positive regulation of reactive oxygen species metabolic process	40	0.643958367921452	1.88976728728103	0.0009990850458329	0.0450740471979144	0.0413435947801318	526	tags=18%, list=4%, signal=17%	ENSG00000196139/ENSG00000169896/ENSG00000113721/ENSG00000112062/ENSG00000160255/ENSG00000011600/ENSG00000100300
GO:0110088	hippocampal neuron apoptotic process	3	0.978265968258932	1.59014362399901	0.00100695716407391	0.0450740471979144	0.0413435947801318	281	tags=100%, list=2%, signal=98%	ENSG00000168329/ENSG00000169896/ENSG00000011600
